product_brand_name,order_date,kegs_delivered|sum,nr_usd|sum,product_cost|sum,total_discount|sum,price_discount|sum,coupon_discount|sum,total_price|sum,growth_rate_population_age_bracket_15_64_annual,population_age_bracket_15_64_annual,disposable_personal_income_lcu_annual,unemployment_rate_quarter,real_private_consumption_growth_rate_year_on_year_quarter,nominal_private_consumption_lcu_quarter,consumer_price_index_year_on_year_percent_change_month,nominal_total_consumption_in_lcu_growth_rate_year_on_year_quarter,interest_rate_short_term_month,avg_t,precipitation,Boxing_Day,Boxing_Day_Observed,Christmas_Day,Christmas_Day_Observed,Easter_Monday,Good_Friday,Late_Summer_Bank_Holiday,May_Day,New_Years_Day,New_Years_Day_Observed,Platinum_Jubilee_of_Elizabeth_II,Spring_Bank_Holiday,abv,holiday_week,holiday_flag,week_of_quarter,Budweiser|sum,Jupiler|sum,Stella|sum,Corona|sum,Hertog|sum,BrewDog|sum,Tennent|sum,Leffe|sum,Lowenbrau|sum,Spaten|sum
Corona,2021-10-11,1708.0,55.53,21.64,1.72,0.0,1.72,38.93,0.5,86.66,2935.93,110.369,16.85,2826.98,3.44,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,2,7.0,6.0,7.0,7.0,4.0,0.0,6.0,7.0,6.0,6.0
Corona,2021-10-18,2212.0,43.18,12.68,3.06,0.0,3.06,29.28,0.5,86.66,2935.93,110.369,16.85,2826.98,3.44,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,3,7.0,7.0,7.0,7.0,5.0,0.0,7.0,6.0,7.0,7.0
Corona,2021-10-25,1794.0,40.31,9.18,2.11,0.0,2.11,22.86,0.5,86.66,2935.93,110.369,16.85,2826.98,3.44,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,4,7.0,7.0,7.0,7.0,6.0,0.0,7.0,7.0,7.0,7.0
Corona,2021-11-01,2287.0,39.32,10.67,4.16,0.0,4.16,29.96,0.5,86.66,2935.93,110.369,16.85,2826.98,3.53,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,5,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0
Corona,2021-11-08,1440.0,42.71,13.05,4.16,0.0,4.16,34.15,0.5,86.66,2935.93,110.369,16.85,2826.98,4.09,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6,7.0,6.0,7.0,7.0,6.0,0.0,7.0,7.0,7.0,7.0
Corona,2021-11-15,2684.0,37.96,8.84,3.47,0.0,3.47,24.64,0.5,86.66,2935.93,110.369,16.85,2826.98,4.09,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,7,2.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0
Corona,2021-11-22,2828.0,52.64,23.56,4.48,0.0,4.48,43.87,0.5,86.66,2935.93,110.369,16.85,2826.98,4.09,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,8,6.0,7.0,7.0,7.0,6.0,0.0,7.0,7.0,7.0,7.0
Corona,2021-11-29,4327.0,96.38,63.33,3.73,0.0,3.73,88.2,0.5,86.66,2935.93,110.369,16.85,2826.98,4.09,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,9,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0
Corona,2021-12-06,2633.0,69.92,33.5,3.27,0.0,3.27,58.87,0.5,86.66,2935.93,110.369,16.85,2826.98,4.0,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,10,6.0,6.0,7.0,7.0,7.0,6.0,3.0,4.0,7.0,5.0
Corona,2021-12-13,4725.0,53.44,20.79,3.32,0.0,3.32,40.69,0.5,86.66,2935.93,110.369,16.85,2826.98,3.99,18.31,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,11,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0
Corona,2021-12-20,4599.0,65.19,28.21,2.64,0.0,2.64,53.43,0.5,86.66,2935.93,110.369,16.85,2826.98,3.99,18.31,0.2,75.48,9.18,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,12.0,12,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Corona,2021-12-27,1609.0,68.78,32.28,2.72,0.0,2.72,60.22,0.5,86.66,2935.93,110.369,16.85,2826.98,3.99,18.31,0.2,75.48,9.18,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,63.0,-12.0,12.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corona,2022-01-03,726.0,70.43,32.8,2.27,0.0,2.27,61.59,0.45,86.73,2978.28,109.7618,21.11,2838.92,3.85,22.03,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-12.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corona,2022-01-10,1815.0,62.78,28.41,6.66,0.0,6.66,46.15,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.67,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,2,3.0,6.0,6.0,5.0,6.0,2.0,5.0,4.0,6.0,6.0
Corona,2022-01-17,1559.0,65.2,31.47,7.5,0.0,7.5,53.5,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.67,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,3,7.0,7.0,7.0,5.0,7.0,5.0,6.0,4.0,7.0,6.0
Corona,2022-01-24,1133.0,68.86,36.33,8.77,0.0,8.77,64.97,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.67,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,4,5.0,5.0,7.0,6.0,7.0,5.0,7.0,6.0,6.0,5.0
Corona,2022-01-31,1353.0,74.86,41.38,10.33,0.0,10.33,72.69,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.67,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,5,3.0,1.0,7.0,3.0,2.0,0.0,7.0,7.0,7.0,2.0
Corona,2022-02-07,835.0,71.68,37.69,8.62,0.0,8.62,69.47,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.49,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6,6.0,0.0,3.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0
Corona,2022-02-14,1468.0,51.19,18.04,4.05,0.0,4.05,33.88,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.49,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,7,7.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0
Corona,2022-02-21,801.0,69.42,36.01,8.15,0.0,8.15,66.21,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.49,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,8,3.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0
Corona,2022-02-28,3224.0,45.39,13.5,4.82,0.0,4.82,27.02,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.49,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,9,2.0,6.0,7.0,6.0,0.0,7.0,0.0,0.0,2.0,2.0
Corona,2022-03-07,686.0,75.82,41.32,12.1,0.0,12.1,74.74,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.35,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,10,0.0,2.0,7.0,2.0,0.0,3.0,6.0,0.0,0.0,6.0
Corona,2022-03-14,1231.0,60.35,27.46,10.44,0.0,10.44,51.83,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.35,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,11,1.0,0.0,5.0,6.0,0.0,6.0,2.0,6.0,0.0,2.0
Corona,2022-03-21,1315.0,58.97,26.35,9.99,0.0,9.99,50.42,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.35,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,12,1.0,0.0,1.0,2.0,0.0,2.0,6.0,7.0,0.0,6.0
Corona,2022-03-28,1398.0,63.91,31.56,11.84,0.0,11.84,56.32,0.37,86.82,3034.75,108.9522,26.78,2854.83,3.35,27.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,13,0.0,6.0,2.0,0.0,6.0,1.0,2.0,2.0,6.0,2.0
Corona,2022-04-04,1705.0,55.46,23.66,9.55,0.0,9.55,48.21,0.37,86.82,3034.75,107.9666,20.46,2870.02,3.3,21.37,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,1,6.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0
Corona,2022-04-11,1612.0,54.57,21.37,7.35,0.0,7.35,42.21,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.26,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,2,4.0,0.0,4.0,3.0,0.0,6.0,6.0,0.0,0.0,6.0
Corona,2022-04-18,1890.0,54.67,23.0,9.5,0.0,9.5,45.26,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.26,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-8.0,0.0,3,1.0,6.0,6.0,7.0,0.0,7.0,2.0,6.0,0.0,7.0
Corona,2022-04-25,1503.0,61.53,30.49,12.34,0.0,12.34,56.64,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.26,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,63.0,0.0,4.0,4,7.0,2.0,4.0,3.0,6.0,2.0,0.0,2.0,6.0,2.0
Corona,2022-05-02,1713.0,56.66,25.6,11.66,0.0,11.66,49.89,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.24,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-4.0,0.0,5,4.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0
Corona,2022-05-09,1615.0,55.31,22.77,9.16,0.0,9.16,43.3,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.2,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
Corona,2022-05-16,1088.0,72.14,42.73,17.58,0.0,17.58,76.8,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.2,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,7,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Corona,2022-05-23,1859.0,62.75,32.46,14.03,0.0,14.03,61.52,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.2,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,8,1.0,6.0,7.0,6.0,0.0,3.0,0.0,6.0,0.0,6.0
Corona,2022-05-30,4017.0,50.45,18.11,8.1,0.0,8.1,34.71,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.2,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,63.0,0.0,8.0,9,3.0,7.0,7.0,7.0,0.0,6.0,0.0,7.0,0.0,7.0
Corona,2022-06-06,1329.0,78.55,49.21,21.09,0.0,21.09,83.57,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.15,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-8.0,0.0,10,6.0,2.0,3.0,2.0,0.0,4.0,0.0,2.0,6.0,2.0
Corona,2022-06-13,1866.0,63.64,32.82,14.75,0.0,14.75,57.54,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.15,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,11,3.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,2.0,3.0
Corona,2022-06-20,0.0,92.85888888888888,47.123333333333335,3.6100000000000003,0.0,3.6100000000000003,77.99666666666666,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.15,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,12,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0
Corona,2022-06-27,0.0,104.096,42.06400000000001,3.901,0.0,3.901,79.83000000000001,0.37,86.82,3034.75,107.22739999999999,15.72,2881.42,3.15,17.15,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,13,2.4,2.6,3.0,2.5,2.6,0.1,0.7,2.6,2.5,2.3
Corona,2022-07-04,0.0,602.430909090909,135.1018181818182,16.612727272727277,0.0,16.612727272727277,392.73545454545456,0.37,86.82,3034.75,106.64739999999999,9.33,2899.57,3.11,12.25,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,1,2.4545454545454546,1.5454545454545454,2.5454545454545454,2.1818181818181817,1.4545454545454546,0.0,0.6363636363636364,1.5454545454545454,1.7272727272727273,1.2727272727272727
Corona,2022-07-11,0.0,131.515,68.074,3.661,0.0,3.661,109.05199999999999,0.37,86.82,3034.75,106.2124,4.54,2913.19,3.08,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,2,2.5,2.2,3.3,2.7,1.6,0.8,1.7,2.6,1.8,2.7
Corona,2022-07-18,0.0,117.39200000000001,61.035000000000004,3.933,0.0,3.933,97.094,0.37,86.82,3034.75,106.2124,4.54,2913.19,3.08,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,3,3.1,3.5,3.8,2.9,1.6,1.2,1.5,3.7,2.7,3.0
Corona,2022-07-25,0.0,103.492,39.102999999999994,4.723000000000001,0.0,4.723000000000001,71.494,0.37,86.82,3034.75,106.2124,4.54,2913.19,3.08,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,4,4.4,3.9,5.8,3.8,3.3,0.7,1.7,5.2,4.2,2.6
Corona,2022-08-01,0.0,122.626,67.822,4.098000000000001,0.0,4.098000000000001,108.11800000000001,0.37,86.82,3034.75,106.2124,4.54,2913.19,3.06,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,5,4.4,3.4,6.0,4.5,2.7,0.0,1.4,4.4,4.0,3.2
Corona,2022-08-08,0.0,109.99300000000001,60.519000000000005,4.2700000000000005,0.0,4.2700000000000005,96.22,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.96,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6,4.2,3.6,5.5,3.7,2.6,0.1,2.0,4.6,3.4,3.2
Corona,2022-08-15,0.0,127.84700000000001,71.143,4.7219999999999995,0.0,4.7219999999999995,111.554,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.96,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,7,3.3,3.2,4.5,3.2,2.9,0.7,1.5,4.4,3.3,1.9
Corona,2022-08-22,0.0,107.242,59.525,4.4350000000000005,0.0,4.4350000000000005,95.007,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.96,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,4.0,8,3.0,4.1,5.7,4.7,2.3,0.9,1.6,5.2,3.5,4.3
Corona,2022-08-29,0.0,106.06699999999998,58.653,3.761,0.0,3.761,90.498,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.96,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-4.0,0.0,9,4.3,5.6,5.9,5.5,2.3,1.4,1.5,5.2,3.9,3.9
Corona,2022-09-05,0.0,118.771,67.72400000000002,5.532000000000001,0.0,5.532000000000001,106.66,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.91,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,10,4.9,3.7,5.5,5.2,3.6,1.3,1.5,4.1,5.0,4.1
Corona,2022-09-12,0.0,93.797,48.69,4.891,0.0,4.891,80.002,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.9,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,11,4.7,5.1,5.0,5.3,2.6,1.8,1.8,4.7,4.0,4.7
Corona,2022-09-19,0.0,92.85888888888888,47.123333333333335,3.6100000000000003,0.0,3.6100000000000003,77.99666666666666,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.9,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,12,3.8,4.1,4.4,4.3,3.2,0.6,1.4,5.0,3.5,4.2
Corona,2022-09-26,0.0,104.096,42.06400000000001,3.901,0.0,3.901,79.83000000000001,0.37,86.82,3034.75,106.2124,4.54,2913.19,2.9,8.57,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,13,2.4,2.6,3.0,2.5,2.6,0.1,0.7,2.6,2.5,2.3
Corona,2022-10-03,0.0,602.430909090909,135.1018181818182,16.612727272727277,0.0,16.612727272727277,392.73545454545456,0.37,86.82,3034.75,105.8824,4.54,2928.27,2.88,8.42,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,1,2.4545454545454546,1.5454545454545454,2.5454545454545454,2.1818181818181817,1.4545454545454546,0.0,0.6363636363636364,1.5454545454545454,1.7272727272727273,1.2727272727272727
Corona,2022-10-10,0.0,131.515,68.074,3.661,0.0,3.661,109.05199999999999,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.85,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,2,2.5,2.2,3.3,2.7,1.6,0.8,1.7,2.6,1.8,2.7
Corona,2022-10-17,0.0,117.39200000000001,61.035000000000004,3.933,0.0,3.933,97.094,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.85,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,3,3.1,3.5,3.8,2.9,1.6,1.2,1.5,3.7,2.7,3.0
Corona,2022-10-24,0.0,103.492,39.102999999999994,4.723000000000001,0.0,4.723000000000001,71.494,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.85,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,4,4.4,3.9,5.8,3.8,3.3,0.7,1.7,5.2,4.2,2.6
Corona,2022-10-31,0.0,122.626,67.822,4.098000000000001,0.0,4.098000000000001,108.11800000000001,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.85,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,5,4.4,3.4,6.0,4.5,2.7,0.0,1.4,4.4,4.0,3.2
Corona,2022-11-07,0.0,109.99300000000001,60.519000000000005,4.2700000000000005,0.0,4.2700000000000005,96.22,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.88,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6,4.2,3.6,5.5,3.7,2.6,0.1,2.0,4.6,3.4,3.2
Corona,2022-11-14,0.0,127.84700000000001,71.143,4.7219999999999995,0.0,4.7219999999999995,111.554,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.88,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,7,3.3,3.2,4.5,3.2,2.9,0.7,1.5,4.4,3.3,1.9
Corona,2022-11-21,0.0,107.242,59.525,4.4350000000000005,0.0,4.4350000000000005,95.007,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.88,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,8,3.0,4.1,5.7,4.7,2.3,0.9,1.6,5.2,3.5,4.3
Corona,2022-11-28,0.0,106.06699999999998,58.653,3.761,0.0,3.761,90.498,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.88,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,9,4.3,5.6,5.9,5.5,2.3,1.4,1.5,5.2,3.9,3.9
Corona,2022-12-05,0.0,118.771,67.72400000000002,5.532000000000001,0.0,5.532000000000001,106.66,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.89,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,10,4.9,3.7,5.5,5.2,3.6,1.3,1.5,4.1,5.0,4.1
Corona,2022-12-12,0.0,93.797,48.69,4.891,0.0,4.891,80.002,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.9,8.21,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,11,4.7,5.1,5.0,5.3,2.6,1.8,1.8,4.7,4.0,4.7
Corona,2022-12-19,0.0,92.85888888888888,47.123333333333335,3.6100000000000003,0.0,3.6100000000000003,77.99666666666666,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.9,8.21,0.2,75.48,9.18,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,12,3.8,4.1,4.4,4.3,3.2,0.6,1.4,5.0,3.5,4.2
Corona,2022-12-26,0.0,104.096,42.06400000000001,3.901,0.0,3.901,79.83000000000001,0.37,86.82,3034.75,105.4424,4.54,2948.37,2.9,8.21,0.2,75.48,9.18,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-8.0,4.0,13,2.4,2.6,3.0,2.5,2.6,0.1,0.7,2.6,2.5,2.3
Corona,2023-01-02,0.0,602.430909090909,135.1018181818182,16.612727272727277,0.0,16.612727272727277,392.73545454545456,0.35,86.86,3068.31,105.234,4.79,2960.54,2.92,8.43,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-4.0,0.0,1,2.4545454545454546,1.5454545454545454,2.5454545454545454,2.1818181818181817,1.4545454545454546,0.0,0.6363636363636364,1.5454545454545454,1.7272727272727273,1.2727272727272727
Corona,2023-01-09,0.0,131.515,68.074,3.661,0.0,3.661,109.05199999999999,0.29,86.95,3152.21,104.713,5.43,2990.97,2.95,9.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,2,2.5,2.2,3.3,2.7,1.6,0.8,1.7,2.6,1.8,2.7
Corona,2023-01-16,0.0,117.39200000000001,61.035000000000004,3.933,0.0,3.933,97.094,0.29,86.95,3152.21,104.713,5.43,2990.97,2.95,9.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,3,3.1,3.5,3.8,2.9,1.6,1.2,1.5,3.7,2.7,3.0
Corona,2023-01-23,0.0,103.492,39.102999999999994,4.723000000000001,0.0,4.723000000000001,71.494,0.29,86.95,3152.21,104.713,5.43,2990.97,2.95,9.0,0.2,75.48,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,4,4.4,3.9,5.8,3.8,3.3,0.7,1.7,5.2,4.2,2.6
